lat,lng,ST_NAME,ADDRESS,label_type
42.00677735671128,-87.67515799897659,FARWELL,1744 W FARWELL AVE,MissingCurbRamp
42.014777398416925,-87.67167724692659,SHERWIN,1629 W SHERWIN AVE,MissingTactileStrip
42.00947465552428,-87.6819134734106,RIDGE,7019-7021 N RIDGE BLVD,MissingCurbRamp
42.01652516301618,-87.68764668589115,OAKLEY,7428 N OAKLEY AVE,Obstruction
42.014331880714664,-87.68395682780583,RIDGE,7306 N RIDGE BLVD,MissingCurbRamp
42.00037650190483,-87.66936844256965,BOSWORTH,6512 N BOSWORTH AVE,MissingTactileStrip
42.002068902825336,-87.67855373816066,RIDGE,6633 N RIDGE BLVD,Obstruction
42.0121072261551,-87.68524104917657,TOUHY,2157 W TOUHY AVE,Obstruction
42.013812352185944,-87.6785972338715,CHASE,1908-1914 W CHASE AVE,MissingTactileStrip
42.003407366724446,-87.66317550659419,NORTH SHORE,1259 W NORTH SHORE AVE,MissingTactileStrip
42.01464210347857,-87.68509462570614,HAMILTON,7318 N HAMILTON AVE,SurfaceProblem
42.01320655030759,-87.68356374064034,RIDGE,7230 N RIDGE BLVD,MissingTactileStrip
42.01885194730792,-87.67918203957628,WINCHESTER,7530 N WINCHESTER AVE,MissingTactileStrip
42.022266044601565,-87.67525560809136,,-,SurfaceProblem
41.99897847605052,-87.66296182891304,LAKEWOOD,6427 N LAKEWOOD AVE,SurfaceProblem
42.009026132718155,-87.6643276867117,LUNT,1311 W LUNT AVE,Obstruction
42.01093783054006,-87.68717675438478,ESTES,2227 W ESTES AVE,MissingCurbRamp
42.005355532467796,-87.66444734114096,PRATT,1319 W PRATT BLVD,SurfaceProblem
42.02129202780095,-87.67218178353768,MARSHFIELD,7700 N MARSHFIELD AVE,SurfaceProblem
42.01339629663853,-87.6887578078185,CLAREMONT,7237 N CLAREMONT AVE,SurfaceProblem
41.99053651224272,-87.74189414003469,FOREST GLEN,6031 N FOREST GLEN AVE,MissingTactileStrip
41.965728616069526,-87.70283026221243,EASTWOOD,2944 W EASTWOOD AVE,MissingCurbRamp
41.96827036700951,-87.70705016383053,LAWRENCE,3119 W LAWRENCE AVE,Obstruction
41.92625585474148,-87.69271423352245,ROCKWELL,2446 N ROCKWELL ST,Obstruction
41.98529723564019,-87.81827622485014,ARDMORE,7636 W ARDMORE AVE,SurfaceProblem
41.966155705306186,-87.8416123542158,DELPHIA,4739 N DELPHIA AVE,Obstruction
41.963335486561554,-87.8457704432151,FORESTVIEW,4615 N FORESTVIEW AVE,SurfaceProblem
41.94284794912474,-87.82977947032602,FOREST PRESERVE,8121 W FOREST PRESERVE AVE,SurfaceProblem
41.93786432989412,-87.81486328235599,BELMONT,7517 W BELMONT AVE,SurfaceProblem
41.98751686017679,-87.81816183818728,OTTAWA,5916 N OTTAWA AVE,SurfaceProblem
41.97409199657433,-87.75538816452827,WINONA,5101 W WINONA ST,SurfaceProblem
41.960986459296265,-87.78424577448358,MOBILE,4423 N MOBILE AVE,MissingTactileStrip
42.01377535928503,-87.69938099821414,CHASE,2753 W CHASE AVE,MissingCurbRamp
41.998005944597374,-87.81809505429216,OLYMPIA,6450 N OLYMPIA AVE,MissingCurbRamp
42.00816846794576,-87.77263893742435,TONTY,6989 N TONTY AVE,MissingTactileStrip
41.97893617979389,-87.71470425889653,BERNARD,5347 N BERNARD ST,Obstruction
